"","HY_cod_postal","HY_antiguedad","HY_metros_utiles","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","HY_precio_anterior","IDEA_area","IDEA_poblacion","IDEA_densidad","IDEA_pc_1960","IDEA_pc_1960_69","IDEA_pc_1970_79","IDEA_pc_1980_89","IDEA_pc_1990_99","IDEA_pc_2000_10","IDEA_pc_comercio","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_pc_residencial","IDEA_pc_trast_parking","IDEA_ind_tienda","IDEA_ind_turismo","IDEA_ind_alimentacion","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_elasticidad","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","tiene_terraza","tiene_garaje","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G","HY_cert_energ_no","TARGET","groups"
"1",-1.13396584913372,0.661694107503595,2.74525379733431,2.95425299954955,-1.16290241252798,-0.180664579834235,-0.862523488228291,-0.326079263546335,-0.339562010854281,8.36552381826231,9.12704673089308,-0.236984361528978,0.238947510316469,-0.431018934034019,-0.853593789212759,-0.853593789212759,-0.461798484810606,-0.0346373616927497,1.56878208671615,0.461748989519035,-0.772156064127867,-0.716378062333919,-0.711896455046587,0.198521808939898,0.332873472366086,-0.184492968829875,-0.612714716647258,0.0872423665588588,0.817695648618069,-0.00808796346079742,0.12552691513036,1.17810707350322,0.0583742337170517,-0.162895615074203,-0.211714139426099,-0.431135791800884,0.589841127635668,-0.0671981313316722,0.239492970438656,-0.178970086555926,0.111772462052403,-0.284069464154638,-1.1483650010611,-0.755697882704813,-0.628602364247077,0.280754565391722,-0.188424000928169,-0.339562010854281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.4,9
"2",1.47077021601897,0.121463068427145,2.20258081924882,2.2942735544607,1.2614799985103,-0.180664579834235,-0.862523488228291,-0.326079263546335,2.9434395413248,1.73075942116601,1.68740633356448,-0.19244902248701,-0.677027504244881,-0.475940037914678,0.656206639030613,0.656206639030613,0.572664531577339,0.122168012182193,-0.688987375340805,-0.680013066559391,-0.772156064127867,0.396959087852236,0.204896570060263,0.198521808939898,-0.642995035650118,0.479488460329646,0.913603937529247,-0.403380397808681,-0.230604164770591,-0.00808796346079742,-0.383275514198034,-1.83405149419876,0.0583742337170517,-0.227201589378247,0.0376798197340162,0.0785600855003909,0.010354071859186,0.181717813623874,-0.1481644774857,-0.335290794927794,0.110579805895359,0.865338177500297,0.989564152841453,-0.209741026671809,-0.628602364247077,0.403409375521983,-0.188424000928169,2.9434395413248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.25,8
"3",-1.09568085276781,0.616674854247224,1.03039665397096,0.682203681652881,1.2614799985103,-0.180664579834235,1.15878612364897,-0.326079263546335,-0.339562010854281,0.0680607460816142,0.0543338838736859,-0.368785939116269,-0.124853084413806,-0.355971101802261,-1.20200927265354,-1.20200927265354,-0.358352183171811,-0.0346373616927497,1.11722819430476,0.918453811950406,0.468452092349809,-0.716378062333919,-0.711896455046587,-0.508367692109512,1.16933219352283,-0.848474397989396,-0.540032875972187,0.823176513110168,-0.230604164770591,0.547670668631129,0.761529951790852,-0.112818026940486,-2.03309738027936,-0.67666745322445,-0.684042663211483,-0.239999837812906,0.961587540775294,-0.293485354018533,-0.463231116638709,-0.443512823800626,0.184524487632055,0.0964349886459652,0.235951149511151,-0.705936190097638,-0.374092484446704,0.280754565391722,-0.188424000928169,-0.339562010854281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.08,4
"4",-1.09568085276781,0.616674854247224,0.71636740911206,0.204467431281923,0.366712584631376,-0.180664579834235,1.15878612364897,-0.326079263546335,-0.339562010854281,-0.194658112595353,-0.203436172536954,-0.368785939116269,-0.124853084413806,-0.355971101802261,-1.20200927265354,-1.20200927265354,-0.358352183171811,-0.0346373616927497,1.11722819430476,0.918453811950406,0.468452092349809,-0.716378062333919,-0.711896455046587,-0.508367692109512,1.16933219352283,-0.848474397989396,-0.540032875972187,0.823176513110168,-0.230604164770591,0.547670668631129,0.761529951790852,-0.112818026940486,-2.03309738027936,-0.67666745322445,-0.684042663211483,-0.239999837812906,0.961587540775294,-0.293485354018533,-0.463231116638709,-0.443512823800626,0.184524487632055,-0.419851136108381,-0.744518331056512,-0.645511277646069,0.389437154954418,0.403409375521983,-0.188424000928169,-0.339562010854281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.86,8
"5",-1.09568085276781,0.616674854247224,0.723988978919351,0.191084011278452,0.366712584631376,-0.180664579834235,1.15878612364897,-0.326079263546335,-0.339562010854281,-0.196439257399943,-0.204229311172063,-0.368785939116269,-0.124853084413806,-0.355971101802261,-1.20200927265354,-1.20200927265354,-0.358352183171811,-0.0346373616927497,1.11722819430476,0.918453811950406,0.468452092349809,-0.716378062333919,-0.711896455046587,-0.508367692109512,1.16933219352283,-0.848474397989396,-0.540032875972187,0.823176513110168,-0.230604164770591,0.547670668631129,0.761529951790852,-0.112818026940486,-2.03309738027936,-0.67666745322445,-0.684042663211483,-0.239999837812906,0.961587540775294,-0.293485354018533,-0.463231116638709,-0.443512823800626,0.184524487632055,-0.522476818399,-0.643381078046667,0.915584107573302,2.93453595295816,0.0354449451311984,-0.188424000928169,-0.339562010854281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24.92,7
"6",0.472647685964008,0.706713360759965,1.37628316083685,1.19729332987852,1.2614799985103,-0.180664579834235,-0.862523488228291,-0.326079263546335,-0.339562010854281,0.104574214575701,0.173304679140135,0.199702658451086,-0.0208100800856867,-0.481723293803505,1.58531459487269,1.58531459487269,-0.461798484810606,-0.505053483317577,-0.990023303615066,-0.794189272167234,-0.772156064127867,-0.716378062333919,-0.711896455046587,-0.743997525792648,0.751102832944459,-0.051696682997971,0.550194734153889,-0.250060783943825,-0.0209442020928587,-0.00808796346079742,-0.470307508688417,-1.83405149419876,0.0583742337170517,-1.07036692379717,-0.775014381062547,-0.643509074009749,-1.21422234789489,-1.15903398079578,-0.760562650220372,-0.51566084304918,0.204799642301794,-0.441955129217129,-0.904652314988767,0.399484267104603,-0.374092484446704,0.15809975526146,-0.188424000928169,-0.339562010854281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.74,3
"7",-0.258096375107113,0.661694107503595,0.730007622250977,0.0939745247141458,1.2614799985103,-0.180664579834235,1.15878612364897,3.06514507733555,2.9434395413248,-0.167940940526509,-0.176469458943225,-0.342487142177296,-0.995571724895212,-0.468273861503907,-0.389039811291721,-0.389039811291721,-0.979029993004578,-1.13227497881735,-0.0869155187922829,1.37515863438178,-0.772156064127867,0.396959087852236,0.204896570060263,-0.0371080247432382,-0.642995035650118,0.745081031993453,-1.2668512827229,-1.01665885326811,-1.06924401548152,-0.980665569621668,-0.302938288514603,-1.40374312738419,0.0583742337170517,-0.891013190279239,-0.59115361975001,-0.537322432905316,-2.37319645944785,-1.28349195327355,-0.751210460133266,-0.503636173174421,-0.0325389329498575,-0.217757484828392,-0.403180102148286,-0.532481147295486,-0.374092484446704,0.403409375521983,-0.188424000928169,2.9434395413248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33.94,5
"8",-0.258096375107113,0.661694107503595,0.573665242482568,-0.128735270060531,0.366712584631376,-0.180664579834235,1.15878612364897,3.06514507733555,2.9434395413248,-0.248092456733041,-0.254990183819081,-0.342487142177296,-0.995571724895212,-0.468273861503907,-0.389039811291721,-0.389039811291721,-0.979029993004578,-1.13227497881735,-0.0869155187922829,1.37515863438178,-0.772156064127867,0.396959087852236,0.204896570060263,-0.0371080247432382,-0.642995035650118,0.745081031993453,-1.2668512827229,-1.01665885326811,-1.06924401548152,-0.980665569621668,-0.302938288514603,-1.40374312738419,0.0583742337170517,-0.891013190279239,-0.59115361975001,-0.537322432905316,-2.37319645944785,-1.28349195327355,-0.751210460133266,-0.503636173174421,-0.0325389329498575,-0.457743695723379,-1.18348210280063,-0.470634472197998,-0.11958260464633,0.280754565391722,-0.188424000928169,2.9434395413248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,149.85,6
"9",-0.258096375107113,0.661694107503595,0.993719185552572,0.449585199052985,1.2614799985103,-0.180664579834235,1.15878612364897,3.06514507733555,2.9434395413248,0.0101735399324519,-0.00197895921909996,-0.342487142177296,-0.995571724895212,-0.468273861503907,-0.389039811291721,-0.389039811291721,-0.979029993004578,-1.13227497881735,-0.0869155187922829,1.37515863438178,-0.772156064127867,0.396959087852236,0.204896570060263,-0.0371080247432382,-0.642995035650118,0.745081031993453,-1.2668512827229,-1.01665885326811,-1.06924401548152,-0.980665569621668,-0.302938288514603,-1.40374312738419,0.0583742337170517,-0.891013190279239,-0.59115361975001,-0.537322432905316,-2.37319645944785,-1.28349195327355,-0.751210460133266,-0.503636173174421,-0.0325389329498575,-0.473532262229628,-0.340671661051923,-0.219693365193244,-0.374092484446704,0.280754565391722,-0.188424000928169,2.9434395413248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,77.75,9
"10",-0.258096375107113,0.661694107503595,0.886885993623294,0.291116840336444,0.366712584631376,-0.180664579834235,1.15878612364897,3.06514507733555,2.9434395413248,-0.0468230938144156,-0.0574986636767761,-0.342487142177296,-0.995571724895212,-0.468273861503907,-0.389039811291721,-0.389039811291721,-0.979029993004578,-1.13227497881735,-0.0869155187922829,1.37515863438178,-0.772156064127867,0.396959087852236,0.204896570060263,-0.0371080247432382,-0.642995035650118,0.745081031993453,-1.2668512827229,-1.01665885326811,-1.06924401548152,-0.980665569621668,-0.302938288514603,-1.40374312738419,0.0583742337170517,-0.891013190279239,-0.59115361975001,-0.537322432905316,-2.37319645944785,-1.28349195327355,-0.751210460133266,-0.503636173174421,-0.0325389329498575,-0.494057398687752,-1.18348210280063,-1.14810437297853,1.15296679435554,0.15809975526146,-0.188424000928169,2.9434395413248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.88,7
